month,gc_id,fmv,segment,manufacturer,model_name,model_number,condition,region,launch_year,thermalDesignPower,capacity,type,clockSpeed,fill_method,gap_filled,is_synthetic,capacity_gb,tdp_w,clock_mhz,gpu_tier_flag,gpu_type_enc,manufacturer_enc,condition_enc,fmv_lag_1m,fmv_lag_2m,fmv_lag_3m,fmv_lag_6m,fmv_lag_12m,roll_mean_3m,roll_std_3m,roll_mean_6m,roll_std_6m,roll_mean_12m,roll_std_12m,mom_1m,mom_3m,mom_6m,mom_12m,vol_ratio_3_6,pct_from_roll_mean_12,trend_slope_pct,trend_r2,month_sin,month_cos,months_elapsed,fmv_lead_4m,ea2_ai_demand_index,ea2_major_gpu_launch,ea2_datacenter_expansion,ea1_supply_pressure_index,ea3_new_export_control,ea3_new_tariff_action,ea3_policy_risk_index,ea1_dram_shortage_active
2026-01-01,191441,26.26804393,GPU,Nvidia,GRID,K1,Used,US,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,22.7304331,18.70964157,18.94029947103197,27.25556016,24.13779122,20.126791380343988,2.2577673529567304,22.298511140506417,3.288899372403753,23.376144863586543,2.8531926440079145,15.563323472265921,38.68864095932256,-3.6231734890162737,8.825383775110796,0.6864811285808965,12.371154796008401,-0.739117,0.044701,0.49999999999999994,0.8660254037844387,49.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,191443,49.531440722333,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,0.0,38.81205297791724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,191443,49.84401332792118,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,49.531440722333,,,,,,,,,,,0.6310589819917167,,,,,,,,0.49999999999999994,0.8660254037844387,1.0,36.29767107524631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,191443,54.70908840375369,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,49.84401332792118,49.531440722333,,,,49.68772702512709,0.22102220902455266,,,,,9.760600623841075,,,,,,,,0.8660254037844386,0.5000000000000001,2.0,40.865032005333006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,191443,42.374535839582265,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,54.70908840375369,49.84401332792118,49.531440722333,,,51.36151415133596,2.9032938948767595,,,,,-22.54571027238159,-14.44921605020827,,,,,-3.380987,0.178056,1.0,6.123233995736766e-17,3.0,35.71379904791527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,191443,38.81205297791724,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,42.374535839582265,54.70908840375369,49.84401332792118,,,48.97587919041905,6.212933236410914,,,,,-8.40713129024364,-22.13296966563516,,,,,-6.143604,0.514746,0.8660254037844387,-0.4999999999999998,4.0,34.61403583924532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,191443,36.29767107524631,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,38.81205297791724,42.374535839582265,54.70908840375369,,,45.29855907375107,8.342144073201084,47.054226254301476,6.370819034069201,,,-6.478353268510495,-33.65330672781624,,,1.3094303932649534,,-7.044736,0.687563,0.49999999999999994,-0.8660254037844387,5.0,59.26691277482561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,191443,40.865032005333006,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,36.29767107524631,38.81205297791724,42.374535839582265,49.531440722333,,39.16141996424861,3.0534594003131366,45.26146705779228,7.19401010229319,,,12.583068816228993,-3.5622899563167,-17.496783034401897,,0.4244446917498495,,-5.520284,0.617359,1.2246467991473532e-16,-1.0,6.0,50.46725355441478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,191443,35.71379904791527,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,40.865032005333006,36.29767107524631,38.81205297791724,49.84401332792118,,38.65825201949885,2.2875614784150433,43.81706560495895,7.033450070803396,,,-12.605478827828842,-7.982710761950084,-28.348869476147442,,0.3252403095759442,,-5.482489,0.693098,-0.4999999999999997,-0.8660254037844388,7.0,39.35571458524336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,191443,34.61403583924532,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,35.71379904791527,40.865032005333006,36.29767107524631,54.70908840375369,,37.6255007094982,2.820664620013303,41.46202989162463,6.977231116497772,,,-3.0793789459207743,-4.638411187623481,-36.73073917117144,,0.40426704704446403,,-5.322839,0.740137,-0.8660254037844384,-0.5000000000000004,8.0,62.48238072832906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,191443,59.26691277482561,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,34.61403583924532,35.71379904791527,40.865032005333006,42.374535839582265,,37.06428896416454,3.3371553046762683,38.11285446420657,3.0827707446726933,,,71.2221974059116,45.03087325880746,39.86445302715056,,1.0825181569025768,,-1.659154,0.066471,-1.0,-1.8369701987210297e-16,9.0,56.032977621660095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,191443,50.46725355441478,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,59.26691277482561,34.61403583924532,35.71379904791527,38.81205297791724,,43.19824922066207,13.926730811337737,40.928250620080455,9.265968908838827,,,-14.847507333212405,41.310235538665594,30.029848158583516,,1.5029977920660837,,-0.592553,0.011009,-0.8660254037844386,0.5000000000000001,10.0,51.18557551324335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,191443,39.35571458524336,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,50.46725355441478,59.26691277482561,34.61403583924532,36.29767107524631,,48.11606738949524,12.493484005144381,42.87078404949671,9.931410442348886,44.77234868804433,8.38596698130754,-22.017324475941102,13.698716809618428,8.424902808936752,,1.2579768077926239,-12.098168314871957,-0.930505,0.033311,-0.5000000000000004,0.8660254037844384,11.0,37.65993497907586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,191443,62.48238072832906,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,39.35571458524336,50.46725355441478,59.26691277482561,40.865032005333006,49.531440722333,49.69662697149459,9.977943291777782,43.38045796782956,9.59954020794827,44.32096251281092,8.147165448899319,58.76317171930394,5.425401464253854,52.89938038021096,26.146907534140574,1.0394188758661795,40.97703927406496,1.151861,0.038383,-2.4492935982947064e-16,1.0,12.0,34.52582237865419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,191443,56.032977621660095,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,62.48238072832906,39.35571458524336,50.46725355441478,35.71379904791527,49.84401332792118,50.768449622662395,11.566274725558026,46.98334942166223,12.177249159204731,45.40020751331059,9.624070885700815,-10.321954815887569,11.028387073301381,56.89447528806353,12.416665273364003,0.949826563811017,23.420091428507572,2.469492,0.165791,0.49999999999999994,0.8660254037844387,13.0,36.46483521173793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,191443,51.18557551324335,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,56.032977621660095,62.48238072832906,39.35571458524336,34.61403583924532,54.70908840375369,52.62369097841084,11.934324374899271,50.36987918395304,11.202754012949221,45.91595453778884,10.040674527698375,-8.650980751276249,30.05881370131609,47.87520227620858,-6.440452570707766,1.0653027247678946,11.476666506230657,3.805717,0.407307,0.8660254037844386,0.5000000000000001,14.0,36.530574515321184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,191443,37.65993497907586,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,51.18557551324335,56.032977621660095,62.48238072832906,59.26691277482561,42.374535839582265,56.56697795441084,5.667302646182775,53.13180246295271,8.175058742020326,45.62232846357964,9.809001902082258,-26.4247112561389,-39.72711260343972,-36.45706648807866,-11.126023606145264,0.6932430487688701,-17.452843273574196,2.835285,0.211978,1.0,6.123233995736766e-17,14.9,47.51877227740394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,191443,34.52582237865419,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,37.65993497907586,51.18557551324335,56.032977621660095,50.46725355441478,38.81205297791724,48.292829371326434,9.521982943050054,49.53063949699442,9.571695605616325,45.229445058537436,10.042550228899543,-8.322140232485808,-38.38303112896164,-31.58767329902791,-11.043555468971899,0.9948062846318366,-23.66516473069759,1.290344,0.040585,0.8660254037844387,-0.4999999999999998,16.0,57.47033210898326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,191443,36.46483521173793,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,34.52582237865419,37.65993497907586,51.18557551324335,39.35571458524336,36.29767107524631,41.123777623657794,8.85355849510138,46.87373430103432,11.313701457730216,44.87225917526552,10.362671656190143,5.6161235258006315,-28.759548278785484,-7.345513615929578,0.4605368100478957,0.7825518932225389,-18.73635096171385,-0.298778,0.002183,0.49999999999999994,-0.8660254037844387,17.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,191443,36.530574515321184,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,36.46483521173793,34.52582237865419,37.65993497907586,62.48238072832906,40.865032005333006,36.21686418982265,1.5817024590019877,46.39192107211675,11.751007610005264,44.88618951997316,10.35020197588405,0.18028136751895296,-2.998838060613096,-41.53459889091824,-10.606763967409016,0.13460143261717106,-18.615113231952886,-1.433487,0.047343,1.2246467991473532e-16,-1.0,18.0,69.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,191443,47.51877227740394,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,36.530574515321184,36.46483521173793,34.52582237865419,56.032977621660095,35.71379904791527,35.84041070190444,1.1389412885344494,42.06662003661543,9.127154966700008,44.52498472913883,10.576450933752836,30.079455108142984,37.632557325506966,-15.194989996328346,33.05437546325041,0.12478601411829017,6.723837338692816,-2.02955,0.106061,-0.4999999999999997,-0.8660254037844388,19.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,191443,57.47033210898326,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,bootstrap,True,True,8.0,,,0,2,1,2,47.51877227740394,36.530574515321184,36.46483521173793,51.18557551324335,34.61403583924532,40.171394001487684,6.363101135536333,40.64758581257274,6.9153403389877655,45.508732498262894,10.225578946005777,20.942375727816255,57.60480412231157,12.278374391070068,66.03187324323365,0.9201428741926146,26.28418537294342,-2.022159,0.116223,-0.8660254037844384,-0.5000000000000004,20.0,51.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,191443,72.0,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,57.47033210898326,47.51877227740394,36.530574515321184,37.65993497907586,59.26691277482561,47.17322630056946,10.47415454998218,41.69504524519606,8.994244809478577,47.41342385407438,10.140102082215684,25.282032237892004,97.09517563103938,91.18461048858353,21.484309927786427,1.1645396330489026,51.855728077340316,1.084401,0.024984,-1.0,-1.8369701987210297e-16,21.0,42.08333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,191443,69.25,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,72.0,57.47033210898326,47.51877227740394,34.52582237865419,50.46725355441478,58.99636812879573,12.311751181360272,47.41838941535008,14.900002384932094,48.474514456172244,11.990609736600344,-3.819444444444442,45.7318795943086,100.57451272417555,37.217690923745806,0.8262918933362562,42.85857378233609,2.82834,0.144682,-0.8660254037844386,0.5000000000000001,22.0,44.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,191443,51.0,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,69.25,72.0,57.47033210898326,36.46483521173793,39.35571458524336,66.24011070299441,7.7183150648948775,53.20575235224104,15.617233254960468,50.03974332663768,13.415636852957936,-26.35379061371841,-11.25856049815983,39.86077190219481,29.587279858774874,0.4942178258394986,1.9189880073808243,1.894898,0.072014,-0.5000000000000004,0.8660254037844384,23.0,44.98631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,191443,51.25,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,51.0,69.25,72.0,36.530574515321184,62.48238072832906,64.08333333333333,11.41362489892384,55.6282798169514,13.482470645469883,51.01010044453407,12.986870787528755,0.4901960784313708,-28.819444444444443,40.293440987371774,-17.97687699700018,0.8465529203847237,0.4702981436525252,2.990138,0.187129,-2.4492935982947064e-16,1.0,24.0,44.23868453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,191443,42.08333333,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,51.25,51.0,69.25,47.51877227740394,56.032977621660095,57.166666666666664,10.465220176056219,58.081517397731204,10.268610540193764,50.074068717173326,12.479719597384953,-17.886178868292678,-39.229843566787004,-11.438508797477054,-24.89541852629963,1.0191466640099824,-15.957831252551749,2.986627,0.176871,0.49999999999999994,0.8660254037844387,25.0,37.11067844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,191443,44.45,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,42.08333333,51.25,51.0,57.47033210898326,51.18557551324335,48.11111111,5.221705059058496,57.175610906497205,11.547017984689763,48.91159835953497,12.523812308885436,5.62376238460387,-12.84313725490196,-22.65574537535695,-13.159128222560746,0.45221242973570974,-9.121759478680397,2.880168,0.159719,0.8660254037844386,0.5000000000000001,26.0,31.97469697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,191443,44.98631579,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,44.45,42.08333333,51.25,72.0,37.65993497907586,45.927777776666666,4.758656830202242,55.005555555,12.651225969673773,48.350300400098035,12.56350720165025,1.2065597075365586,-12.221822848780494,-37.51900584722222,19.454045300382838,0.37614195190325495,-6.957525769770016,1.587514,0.053039,1.0,6.123233995736766e-17,27.0,31.34988372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,191443,44.23868453,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,44.98631579,44.45,42.08333333,69.25,34.52582237865419,43.83988304,1.5446711039659875,50.50327485333333,9.901701137213813,48.96083213434171,12.16858226187744,-1.661908175566107,5.12162661426705,-36.117423061371845,28.132167410299978,0.1560005783410904,-9.644745398494845,-0.121554,0.000365,0.8660254037844387,-0.4999999999999998,28.0,32.31428306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,191443,37.11067844,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,44.23868453,44.98631579,44.45,51.0,36.46483521173793,44.558333440000006,0.38540916686014165,46.334722275,3.8409069673208034,49.77023731362053,11.421215774021515,-16.11260860427759,-16.511409583802028,-27.233963843137253,1.7711398516184085,0.10034327051898917,-25.436002633156036,-2.312527,0.133871,0.49999999999999994,-0.8660254037844387,29.0,26.23109846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,191443,31.97469697,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,37.11067844,44.23868453,44.98631579,51.25,36.530574515321184,42.11189292,4.347280509865272,44.01983534833334,4.5810215275018,49.82405758264236,11.354141469685405,-13.839632380485256,-28.92350394004114,-37.610347375609756,-12.471409513174825,0.9489762237017918,-35.82478320445081,-4.940818,0.54769,1.2246467991473532e-16,-1.0,30.0,26.88743013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,191443,31.34988372,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,31.97469697,37.11067844,44.23868453,42.08333333,47.51877227740394,37.77468664666667,6.15889826932141,40.807284843333335,5.21183239095635,49.44440112053226,11.902005665655526,-1.9540865409490071,-29.13468369806429,-25.505226798059823,-34.026317984424324,1.1817145693342754,-36.595685235265876,-6.708173,0.800261,-0.4999999999999997,-0.8660254037844388,31.0,29.22700789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,191443,32.31428306,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,31.34988372,31.97469697,37.11067844,44.45,57.47033210898326,33.478419710000004,3.161103527344687,39.018376575000005,6.394199932272108,48.09699374074861,13.004029310073616,3.076245349467599,-12.924569373623129,-27.3019503712036,-43.77223538795434,0.49437045460375895,-32.81433922007733,-7.407277,0.843359,-0.8660254037844384,-0.5000000000000004,32.0,31.56725294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,191443,26.23109846,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,32.31428306,31.34988372,31.97469697,44.98631579,72.0,31.879621250000003,0.48917897149153916,36.995757085,6.250205806023228,46.00065632000001,13.377904029871646,-18.825064411006622,-17.96294900117079,-41.690938679110715,-63.56791880555556,0.07826605821845496,-42.97668651176325,-7.078022,0.844952,-1.0,-1.8369701987210297e-16,33.0,37.10164311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,191443,26.88743013,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,26.23109846,32.31428306,31.34988372,44.23868453,69.25,29.965088413333337,3.2694842483861506,33.86988753,6.143742298204128,42.18658119166667,11.712289566291616,2.5021127918102515,-14.23435451900299,-39.22190405149464,-61.173386093862824,0.5321649394932875,-36.26544419932466,-6.064328,0.912682,-0.8660254037844386,0.5000000000000001,34.0,20.66053289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,191443,29.22700789,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,26.88743013,26.23109846,32.31428306,37.11067844,51.0,28.47760388333333,3.3388281093466534,30.978011796666667,3.994820038676716,38.656367035833334,8.847400427198899,8.701381086582849,-9.553902725515096,-21.24367131349054,-42.69214139215687,0.8357893664848642,-24.392771149685615,-5.824454,0.868589,-0.5000000000000004,0.8660254037844384,35.0,41.05091694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,191443,31.56725294,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,29.22700789,26.88743013,26.23109846,31.97469697,51.25,27.448512160000003,1.5747946251761977,29.664066705,2.6416146579879607,36.84195102666667,8.301608339277601,8.00713182412598,20.342855592331155,-1.2742701842718973,-38.40536011707317,0.5961485034973542,-14.317097601179638,-4.811708,0.751356,-2.4492935982947064e-16,1.0,36.0,34.46779835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,191443,37.10164311,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,31.56725294,29.22700789,26.88743013,31.34988372,42.08333333,29.22723032,2.339911412929292,29.596159366666665,2.5747262841104743,35.201722105,7.045501884879522,17.532061407177977,37.9888034319924,18.346987954952443,-11.837679731630713,0.908800064445566,5.397238803638342,-3.759868,0.489044,0.49999999999999994,0.8660254037844387,37.0,33.89015236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,191443,20.66053289,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,37.10164311,31.56725294,29.22700789,32.31428306,44.45,32.631967980000006,4.043845144082422,30.554785931666668,4.02216421737529,34.78658125333333,6.743448595494026,-44.31369837517689,-29.310133395252592,-36.06377448746654,-53.519611046119245,1.0053903633803594,-40.607751191358425,-4.304315,0.509824,0.8660254037844386,0.5000000000000001,38.0,50.34833571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-01,191443,41.05091694,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,20.66053289,37.10164311,31.56725294,26.23109846,44.98631579,29.776476313333337,8.365565552400518,28.612494236666667,5.532711015312331,32.804125660833336,7.130071445107836,98.6924401154689,30.04272819692495,56.4971326023531,-8.747990985460508,1.5120192486554926,25.139494234449195,-1.66606,0.087669,1.0,6.123233995736766e-17,39.0,49.08845192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-01,191443,34.46779835,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,41.05091694,20.66053289,37.10164311,26.88743013,44.23868453,32.93769764666667,10.814146836104804,31.08246398333333,7.286882270213682,32.47617575666667,6.58876663392131,-16.03647148642716,-7.098997616334934,28.19298156554617,-22.08674666484256,1.4840567522696766,6.132565017063299,0.221679,0.002102,0.8660254037844387,-0.4999999999999998,40.0,38.57305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-01,191443,33.89015236,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,34.46779835,41.05091694,20.66053289,29.22700789,37.11067844,32.059749393333334,10.40629450188214,32.345858686666666,7.0679339100592875,31.66193524166667,5.520082343221019,-1.6759004568099978,64.03329256044181,15.954915698351368,-8.678165464441445,1.472324817167801,7.037526611453081,1.285482,0.075223,0.49999999999999994,-0.8660254037844387,41.0,49.327895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,191443,50.34833571,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,33.89015236,34.46779835,41.05091694,31.56725294,31.97469697,36.469622550000004,3.978016143547678,33.123049431666665,6.911033333992493,31.393558068333334,5.305196708154942,48.56332062238033,22.648504498910714,59.49546134311172,57.463058233949546,0.5756036689884673,60.377920847354794,3.520166,0.299949,1.2246467991473532e-16,-1.0,42.0,50.55220116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01,191443,49.08845192,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,50.34833571,33.89015236,34.46779835,37.10164311,31.34988372,39.56876214,9.339851363149394,36.253229893333334,9.739750664459892,32.924694630000005,7.63014092691684,-2.5023345304932665,42.41829844057909,32.3080268290576,56.58256457482005,0.9589415258062283,49.09311224187348,4.967907,0.478488,-0.4999999999999997,-0.8660254037844388,43.0,27.39393989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01,191443,38.57305,GPU,Nvidia,GRID,K2,Used,US,,,8GB,GDDR5,,akima,False,False,8.0,,,0,2,1,2,49.08845192,50.34833571,33.89015236,20.66053289,32.31428306,44.44231333,9.160125689294356,38.25103136166667,11.085031080476048,34.40290864666667,8.908500416556496,-21.421335382784257,13.817871310390295,86.69920183263969,19.368422713816514,0.8263509252065149,12.121479018424171,5.081128,0.510134,-0.8660254037844384,-0.5000000000000004,44.0,26.92097804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
